store_id,store_name,booking,receipt,blog
13156965,Soo헤어&헤드스파,1,1,1
888537621,까끌래뽀끌래,1,1,1
20926252,은혜미용실,1,1,1
35949494,이가자헤어비스 신대방삼거리점,30,1,1
20849736,룩헤어,1,1,1
13160528,헤어고레스,1,1,1
35593247,에디션헤어살롱,1,1,1
1888153033,행복한머리,1,1,1
458045367,컷트클럽,1,1,1
433262954,로즈헤어샾,1,1,1
20911179,지니헤어라인,1,1,1
19867483,커트매니아,1,1,1
1119873959,윤미용실,1,1,1
1332319706,미가본미용실,1,1,1
20872797,신데렐라헤어샵,1,1,1
1630742846,라라헤어,90,1,3
1313178348,이가자헤어비스 신대방점,30,1,4
20799786,헤어트렌드,1,1,1
35572375,제오헤어 대림삼거리점,1,1,1
194501951,진스헤어,1,1,5
38557652,이훈 ALL 30000,1,1,1
1980732787,이훈헤어칼라 신대방점,1,1,1
430258198,해헤어,1,1,1
1989489329,케렌시아헤어,1,1,4
37531879,루시르헤어,2,1,1
251791150,미엔미헤어,1,1,1
1902054923,럭스헤어,1,1,1
1200202422,머리채미용실,1,1,1
1485034672,윤헤어샵,1,1,1
675325474,문영헤어샵,1,1,1
1326221744,다윈헤어,1,1,1
20890300,세라헤어라인,1,1,1
1116479051,나리미용실,1,1,1
808577449,햅번스타일,1,1,1
18681921,세븐미용실,1,1,1
19017893,진선미미용실,1,1,1
12061778,머리쟁이미용실,1,1,1
1352866372,에코뷰티뷰리풀헤어,1,1,1
19031843,오복미용실,1,1,1
1005810990,오렌지헤어,1,1,1
20849795,옥헤어칼라,1,1,1
85377225,유진헤어페이스,9,1,2
810876007,라파헤어,1,1,1
35586047,이다헤어,1,1,1
21558925,헤어갤러리 노량진점,1,1,1
1059786414,이연헤어,1,1,1
1432433755,준 헤어,1,1,1
18742865,제오헤어 대방점,257,1,11
20849895,태후사랑 상도1호점,1,1,1
1111715197,J헤어,1,1,1
1195284727,개성시대,1,1,1
737333997,오렌지헤어,1,1,1
844331138,이스트헤어,1,1,1
911531331,이영주헤어사당점,1,1,1
20896019,환희미용실,1,1,1
34853671,W hair&make up,1,1,3
1197867265,레드켄헤어,1,1,1
1483550375,상록수헤어샵,1,1,1
19021196,상록수헤어스튜디오,1,1,1
951746308,큐헤어,1,1,1
31729196,미헤어클럽,1,1,1
926881262,온누리헤어,1,1,1
37049272,데일리헤어,1,1,1
32407448,하스헤어,1,1,1
38676962,지노헤어 숭실대1호점,108,1,9
38531460,지노헤어 숭실대2호점,91,1,4
32581997,헤어쿠데타,1,1,1
1843433049,머리쟁이,1,1,1
33028541,JHair,1,1,1
19022889,제이헤어,1,1,1
660979619,우송원헤어,1,1,1
225906504,머리예쁨,1,1,1
37547089,유민헤어아뜨리에,8,1,1
480824760,유민헤어,1,1,1
222490071,제이프롬헤어,6,1,1
38279759,루카스헤어,9,1,4
539776765,장승배기로이헤어,1,1,1
1646177166,DY헤어,1,1,1
18765792,헤어라희,5,1,1
36190723,헤어파티,11,1,4
446865669,도로시헤어,1,1,1
1153130477,민헤어,1,1,1
33471372,헤어스토리,1,1,1
20876706,방소연머리하는날,1,1,1
37465786,헤어톡,1,1,1
1891805779,안젤라헤어,1,1,1
35689198,리소헤어 노량진점,23,1,10
34907894,살롱에스,1,1,1
21688867,위드스타일헤어,1,1,1
38425012,맨투맨,1,1,1
1277661175,맨투맨,1,1,1
37537962,지노헤어 중앙대점,11,1,5
20857325,헤어공감,1,1,1
35554436,율헤어,1,1,1
37559216,벨라헤어,1,1,1
36208752,에이원헤어,1,1,1
1454457917,에이원미용실,1,1,1
1989888542,플랜에이치 숭실대역점,35,1,1
36912670,JC헤어,1,1,1
21848558,태후사랑 신대방점,1,1,1
13186001,박승철헤어스투디오 상도점,375,2,10
36823743,리안헤어 보라매역점,51,1,10
36898653,리볼브헤어,1,1,1
36871060,헤어프롬제이,1,1,1
1382845656,미미헤어샵,1,1,1
34506018,바바헤어,1,1,8
34087051,코드헤어,14,2,8
13150676,남성역미용실 지니샵,1,1,1
1758616143,허브헤어,1,1,1
37486765,아우룸헤어,1,1,1
1133041403,차영헤어,1,1,1
1319204851,인생미장원,9,1,1
1000994707,머리가헤어,1,1,1
37918442,머리가 보라매역점,1,1,1
916732452,소영헤어샵,1,1,1
18680711,보경헤어,1,1,1
37842539,아스카다 헤어 디자인,1,1,10
20895921,벨라지오헤어살롱,1,1,1
38019625,엘시헤어,12,1,8
37728645,We헤어 사당점,30,1,11
894732208,헤어카페,1,1,1
1047217423,봄날헤어,1,1,1
1059253249,에스에비뉴,1,1,1
38431367,안나헤어,1,1,1
41823966,친절한지균씨,2,1,1
38337518,부부샵,1,1,1
88087420,청춘,1,1,1
38547954,헤어엔유,1,1,1
95658987,Hairlab 반포점,1,1,1
33595496,리안헤어 신대방삼거리역점,77,1,11
1146044766,미쓰홍 왁싱&속눈썹,1,1,5
38709403,오다헤어 보라매역점,37,1,1
35788140,라온헤어,1,1,2
816971052,제오헤어 장승배기역점,114,1,4
96817497,헤어샤샤,1,1,1
701346535,잇츠미헤어,1,1,1
122299568,메씨헤어,1,1,1
18765802,한혜준 헤어,1,1,1
463211775,사라헤어,1,1,1
1064917312,이든헤어,7,1,1
151188521,비숍헤어,1,1,1
1248400841,춘자네미용실,1,1,1
1679696125,머리에반하다,1,1,1
902588037,박준뷰티랩 신대방삼거리점,309,1,10
331227796,마영랑헤어,1,1,1
41709709,정상헤어,1,1,1
663186242,택시헤어 신대방삼거리점,1,1,1
724236432,아예쁘다,1,1,1
1769847482,나은헤어,1,1,1
215119768,박준뷰티랩 사당점,203,1,5
1661800909,헤어블러썸,1,1,1
316248484,이훈ALL30000 이수점,2,1,1
1082367825,ennismore hair,1,1,1
36816979,살롱드벨레자,62,2,10
1149291074,엘루아헤어,1,1,10
1478275790,지오헤어살롱,1,1,1
1587365687,정준헤어,1,1,1
1392810979,라움헤어,1,1,1
1048110312,지은샵,1,1,1
1332647437,개미헤어샵,1,1,1
1344810282,느루헤어,1,1,1
1165480831,진헤어룩,1,1,1
1489705644,태후사랑 사당점,1,1,1
1229769849,최가을헤어드레서 신대방삼거리역점,23,1,1
1045893423,박승철헤어스투디오 이수역점,260,21,10
20845908,제이헤어,1,1,1
1429529169,자야미용실,1,1,1
1231129678,살롱에스,28,1,1
1584653094,나이스가이 신대방삼거리역점,1,1,1
1794291692,헤어뉴스,1,1,1
1598567809,바니헤어,1,1,1
1571294620,살롱드5K헤어 장승배기점,1,1,1
34052371,H STYLE 헤어살롱 노량진점,175,1,10
20406421,산뜻헤어,49,1,1
37286527,이쁜머리,1,1,1
1415861459,보그헤어 장승배기역점,39,1,2
1845507449,살롱드오캄,11,1,1
1345914840,헤어바이나니샵,5,1,10
1100437863,미용실봄,1,1,1
1295136862,살롱두와,12,1,3
32799735,와이헤어,1,1,1
1479652388,연아헤어,1,1,1
1040161454,꾸밈헤어,2,1,1
1067712692,소울헤어,1,1,1
1924346250,비비드제이,1,1,1
1519645733,민Je헤어,1,1,1
1478615206,다온헤어,8,1,1
13156669,지오헤어클럽,1,1,1
1153061098,더볼룸,5,1,1
1738435032,IMH,1,1,1
37008787,리안헤어 장승배기역점,23,1,1
1764071190,ON헤어,1,1,1
1465043416,나이스가이 숭실대역점,1,1,1
1087406696,이진헤어 본점,179,1,11
1103647451,헤어스토리,10,1,1
1847090372,문헤어,9,1,1
244596436,엘헤어샵,1,1,1
1541535368,하루헤어,1,1,1
1723727201,조안헤어,1,1,1
1025856831,헤어스토리,1,1,1
1739561279,무드인살롱,1,1,1
1279881071,나눌헤어 노량진점,17,1,1
1871267241,We헤어,12,1,4
1294145187,라온헤어살롱,12,1,1
1637386441,Park Chan hair,1,1,1
1376598724,아이앤투헤어 장승배기점,6,1,1
1277922922,살롱드블랑쉬,1,1,1
1919854872,W헤어,1,1,1
1076411199,러블리하우스헤어 남성2호점,53,1,4
356054426,러블리하우스헤어 남성1호점,32,1,2
1050049809,끄댕이,1,1,1
38414704,소울시저스,1,1,1
33965073,헤어센스,1,1,1
11612637,쟝피엘헤어 상암점,1,1,1
13132142,펑크샬롬,1,1,2
31394586,다경미용실,1,1,1
12836462,이지연더스타일,3,1,10
1115937446,보보  헤어,1,1,1
37520577,이니지오미용실,2,1,4
18775988,머리가,1,1,1
13154818,케이앤케이남성커트,1,1,1
920006622,아이벨르팜므 상암DMC점,38,1,1
13557983,건우헤어,1,1,1
36166432,정헤어,1,1,1
38010753,S hair,1,1,1
18772757,최영헤어붐,1,1,1
13060126,양리헤어,103,1,10
11841034,에반스타일,1,1,4
36878324,썸헤어,4,1,2
13434409,바이미가 그린라벨,1,1,7
13126652,헤어엔조이,1,1,1
32059357,인스타일,1,1,1
20832976,금메달미용실,1,1,1
20917663,헤어수,1,1,1
20430584,마임헤어마포점,1,1,1
18792117,박명선헤어,1,1,1
13350347,서샵,8,1,10
1068780862,현서스타일,1,1,1
20887031,명품헤어샾,1,1,1
18296898,유언자미용실,1,1,1
32572378,이가정헤어,1,1,1
1539639602,김미경헤어,1,1,1
18793615,김경희헤어,1,1,1
36003170,J STYLE hair,1,1,1
20388966,자쓰리헤어 홍대점,1,1,1
737170064,에뛰드 라운지,1,1,1
1788922714,이지헤어,1,1,1
20339395,안나헤어살롱,1,1,1
11729954,블루클럽 성산점,1,1,1
36189323,휴미용실,1,1,5
33238205,수헤어,1,1,1
32473464,지헤어성산점,1,1,1
33636596,한민경헤어,1,1,1
20836932,샤론미용실,1,1,1
1888281527,스타일헤어,1,1,1
1738953862,또또미용실,1,1,1
18806993,나나미용실,1,1,1
18804258,태양미용타운,1,1,1
35608702,그라티아,451,1,10
18796623,이상희헤어모드,1,1,1
1523542447,어포스트로피헤어 홍대점,36,1,10
37778592,릿찌헤어,1,1,1
13348981,탄포포헤어,35,1,15
18793982,헤어스케치,1,1,1
19861667,모즈헤어 서교2호점,19,1,5
20879632,베리따헤어,1,1,1
k1722215047,차앤진헤어,1,1,1
18354609,소피아헤어,1,1,1
30976015,미니샵,1,1,12
1913089113,592,1,1,1
11547390,지모헤어 홍대점,1,1,13
37442012,헤어하우스바이호란,1,1,1
37403034,심가나미장원,1,1,1
36432392,봄오후2시,64,1,10
35156236,치글헤어,1,1,1
1284229963,훈스타일,1,1,1
13522443,박승철헤어스투디오 홍대점,437,10,11
11729930,블루클럽 귀빈로점,1,1,1
1859930078,진미용실,1,1,1
21581916,비오비,1,1,1
33158246,팜므제이,19,1,10
1225426775,순시키헤어 홍대점,231,2,11
12978047,순시키헤어 밤헤드,112,1,11
20956083,IM헤어살롱,1,1,1
31009756,퍼니헤어 홍대본점,1,1,12
18905064,보브헤어,1,1,1
75039898,보브헤어,1,1,1
18795014,보브헤어,1,1,1
1932803272,보브헤어,1,1,1
423723709,보브헤어,1,1,1
1224864946,보브미용실,1,1,1
35523634,트리플헤어디자인,155,1,10
38304870,더살롱,89,1,10
21306270,살롱드 루시,1,1,1
1157641149,아람살롱,1,1,1
1595718795,박상국커트 앤 스파,1,1,1
36874122,제오헤어 홍제점,1,1,7
38248627,뮤즈헤어살롱,43,1,4
1194138505,The 공감 hair,1,1,2
1046103364,더헤어앤위그,1,1,1
656353789,홍주헤어앤메이크업,1,1,4
30982440,블루클럽 상암점,1,1,1
284158772,소프레사 상암DMC점,1,1,1
1664716506,몽끌헤어,1,1,1
18078189,김지연미용실,1,1,1
38590382,어퍼컷 마포점,1,1,1
19480825,샤미즈,4,1,10
21219666,비앤비헤어샵,1,1,1
12858177,샤인비앤비,1,1,1
20884725,비&비헤어,1,1,1
1708189552,shytokki 토끼네미용실,1,1,1
20969523,진헤어,1,1,1
11729938,블루클럽 만리동점,1,1,1
1837382704,정준헤어클럽,2,1,3
1419593506,버르장머리헤어샵,1,1,1
1638192542,바비헤어,1,1,1
1412386659,마이헤어,1,1,1
1658470996,이지은헤어펌,1,1,1
18134600,유빈헤어,1,1,1
18764611,이혜원헤어샵,1,1,1
20886983,미즈헤어,1,1,1
38531581,시저시스터살롱,1,1,1
20119125,헤어드헤레나,1,1,3
20082615,이철헤어커커 공덕KCC점,68,1,6
20268351,장싸롱,1,1,1
20618124,자이헤어,1,1,2
35142759,아인헤어,1,1,1
31155785,모즈헤어 아뜰리에점,33,1,3
253090420,더지오,1,1,1
1689757302,로라헤어쌀롱,1,1,1
275248038,헤어샵호야,1,1,1
32481058,에버마리 헤어,23,1,1
31898850,칸타빌헤어,1,1,1
21125387,By하루헤어 성산본점,1,1,2
209752869,칼리아헤어샵,1,1,1
21074755,데몬헤어 홍대점,143,1,11
21219789,에뜨레헤어,45,1,11
31833590,미즈헤어,1,1,5
21244213,에떼르넬헤어살롱 홍대점,40,1,10
21339810,헤어살롱비,1,1,1
1902789175,메르시헤어,1,1,1
1162301865,엘브라운,70,1,10
1327309757,CF헤어,1,1,1
30811948,보니토헤어,1,1,1
20928901,아띠제 헤어 살롱,16,1,1
38015527,토토로 헤어,1,1,1
1901371696,오인선헤어샵,1,1,1
21710622,헤어A1924,1,1,15
1133503580,블루클럽 공덕점,1,1,1
1664404650,에스샵,1,1,1
94458409,힐링헤어,1,1,2
21892838,소년이 든 가위,1,1,1
37883235,소년이든가위,1,1,1
30837365,살롱드디유,1,1,1
37778829,달콤한게으름 민들레점,1,1,10
505146609,리파이너리 홍대본점,1,1,10
30999798,이철헤어커커 서교점,12,1,7
32817436,퀸즈헤어,1,1,1
31083494,헤어디자인모습 서교본점,1,1,8
1999812929,헤어디자인모습 두번째점,1,1,2
37207295,준오헤어 합정메세나폴리스점,114,2,10
11729390,이가자헤어비스 홍대점,13,1,4
20860049,헤어스토리,1,1,1
35807026,낫띵앤낫띵 바버샵,1,1,1
32799693,라이언스타일,1,1,10
1228100183,사계헤어,1,1,1
1587844244,보니따헤어,1,1,1
1141486987,무어,1,1,1
1175214059,헬로우헤어,1,1,1
35076056,낭만부티크,1,1,10
32514740,낭만미장소,1,1,7
34044134,황금헤어샵,1,1,1
30986752,스잔나 헤어살롱,1,1,1
32614179,더에이치스토리헤어,20,1,11
32637161,헤어큐브,7,1,10
37264403,헤어스토리,1,1,1
1011937102,더헤어,1,1,1
33562589,이스트플라워 헤어,1,1,1
33279883,피움헤어,34,1,2
33252666,헤어살롱 아뜨리에,1,1,1
37555560,라벨르헤어,1,1,1
37932965,아스카헤어,1,1,10
33546418,박철헤어리쉬홍대점,1,1,1
1409612135,아씨미용타운,1,1,1
20875627,성희미용실,1,1,1
1342276917,바나바나헤어,1,1,1
20910064,장호정헤어모드,1,1,1
1376994641,김미현헤어,1,1,1
1718099207,장미숙헤어클리닉,1,1,1
20917623,강남미용실,1,1,1
18765893,오복미용실,1,1,1
20898593,김송엽헤어샵,1,1,1
19418139,다운타운미용실,1,1,1
1302867533,나성희헤어라인,1,1,1
18765649,란미용실,1,1,1
20921224,복지헤어샵,1,1,1
1135277532,뉴헤어스타,1,1,1
35023630,더끌리지헤어,1,1,1
20898610,닥터헤어,1,1,1
33868661,이수니헤어,1,1,1
19728909,하루헤어,1,1,10
34129674,가온헤어,1,1,1
35849023,아이브로우바 바이이연 홍대점,1,1,10
34007118,우희살롱,4,1,7
36998214,카멜레온,1,1,1
1396093156,살롱드아론,1,1,1
34557437,모드니헤어,1,1,1
34557110,예샵,1,1,1
34325441,손빛지예,1,1,4
35014004,제오헤어 마포점,81,1,10
731080586,제오헤어 공덕점,41,1,9
34779313,올드스캣,1,1,10
1282388089,정운헤어,1,1,1
35337817,제시카 인 뉴욕,1,1,1
1109827311,지니헤어컷전문,1,1,1
21301564,태후사랑 망원점,1,1,1
1568392010,수정헤어,1,1,1
35476411,로얄살롱,5,1,10
1341420965,행복한 미용실,1,1,1
1513673431,헤어아쭈,1,1,1
1336117076,이가이헤어,1,1,1
36090960,136524unique,1,1,1
1525357977,한영희헤어샵,1,1,1
37269600,마르떼헤어,1,1,1
36046494,까사델헤어,1,1,2
36183649,어반스타일러,9,1,5
38488719,헤어빠,1,1,3
36084433,새벽,1,1,1
36294833,베이바이허슬기 그린점,128,1,10
1200996645,베이바이허슬기 민트점,48,1,9
1670171572,베이바이허슬기 퍼플점,41,1,10
1122714010,그림헤어,1,1,1
36246577,인트라다by한지오 홍대메세나점,15,1,10
36324116,라망데듀 헤어살롱,1,1,1
38251984,M헤어살롱,1,1,1
485147314,미미헤어샵,1,1,1
13447553,헤어 블러썸,1,1,6
1265015196,남성컷트클럽마포점,1,1,1
36404684,진헤어,1,1,1
37696460,오버마운트,1,1,10
1063912751,하하헤어샵,1,1,1
880595937,라이블리더뷰티헤어,1,1,3
451224616,조경미헤어샵,1,1,1
1042959735,메이헤어,1,1,1
36459628,엘리스헤어,1,1,1
37362276,핀다,1,1,3
36684493,호시헤어,5,1,10
21080618,비에이헤어,1,1,8
1844998564,헤어파크,1,1,1
410893842,보그헤어 아현역점,207,1,10
1666833494,수아라헤어 공덕애오개점,62,1,10
767541894,리안헤어 아현역점,45,1,5
1697149877,메종드마샬 마포애오개역점,16,1,1
1213233631,박승철헤어스투디오 아현점,29,1,1
1695187210,Tu es Belle,1,1,2
11729959,블루클럽 아현시장점,1,1,1
1921426947,미아벨라헤어살롱,12,1,5
1325025207,스타헤어,1,1,1
48869064,원 헤어필름,1,1,1
1636720132,김지희미용실,1,1,1
1162850512,헤어시티,1,1,1
1768305378,옥천이발관,1,1,1
1854860178,토마토헤어샵,1,1,1
1942126087,아현미용실,1,1,1
1948247748,수도미용실,1,1,1
20929059,헤마코,1,1,1
1744843173,브니엘 헤어라인,1,1,1
1527621333,JN헤어,1,1,1
1341320650,장미용실,1,1,1
33460735,예쁜머리하는미용실,1,1,1
20878960,지니헤어,1,1,1
18736859,준헤어샵,1,1,1
36639698,리안헤어 하나로클럽신촌점,77,1,11
1913929152,HOMEALONE,1,1,10
37005693,헤어살롱디,27,1,9
36763183,준오헤어 홍대2호점,365,1,10
37207296,준오헤어 홍대1호점,52,1,11
1875251093,도도미용실,1,1,1
1664939699,헤어샵헤라,1,1,1
36893683,제니앤에스,1,1,1
20080730,오유헤어&네일디자인,166,1,11
36912626,에떼르넬헤어살롱 사옥점,117,1,10
36924684,봉봉헤어살롱,1,1,10
36992294,리즈 헤어라벨르 홍대점,217,1,1
37072913,스튜디오모니크,1,1,10
37045926,A LITTLE BIT,1,1,10
35913731,리안헤어 상암월드컵파크점,52,1,3
37098912,초이스살롱,1,1,10
37157138,베이바이허슬기 오렌지점,51,1,10
1997625426,태후사랑 염리점,1,1,1
37538068,시월애미모,1,1,1
37197915,연남부띠끄,1,1,1
37288635,H헤어,1,1,1
37244319,살리고헤어,23,1,10
37383492,sunny헤어,1,1,1
37297846,머리전문가진원,1,1,1
37289164,부헤스 살롱,4,1,8
37350238,비긴헤어,1,1,1
37327072,MIL,1,1,1
37346275,이지헤어 연남점,74,1,10
37426933,최가을헤어드레서 공덕점,128,3,11
37350298,칵스콤헤어살롱,1,1,1
37432691,더 하우스 가좌점,3,1,2
686653075,이가자헤어비스 공덕역점,194,1,9
651343066,Hair봄에,4,1,5
1735759642,나이스가이 아현뉴타운점,1,1,1
37879970,헤어스토리,1,1,1
37690705,812 x mangwon,1,1,1
37653913,도이플루,1,1,6
37700083,안다미로헤어 마포점,237,1,11
30944129,에이난 홍대점,193,1,11
1379145432,플로라헤어,1,1,1
1931786062,가인헤어샵,1,1,1
92143006,마녀살롱,1,1,1
37864732,라피스헤어,1,1,1
1445855462,아버헤어 홍대 롯데호텔점,174,3,10
32051267,모완10 헤어,25,1,5
37933150,이마주,15,1,1
1460937536,현미용실,1,1,1
18801945,현미용실,1,1,1
20856294,두리헤어샵,1,1,1
1736714019,지지미용실,1,1,1
1433702552,프로젝트라빠헤어 홍대3호점,111,1,9
1688794422,준미용실,1,1,1
1606133671,스타일J헤어,1,1,1
36432431,떼뜨베르,172,1,11
11887616,데몬헤어 이대점,206,1,12
31207007,나인토파즈헤어,92,5,11
1922813306,제오헤어 이대역점,10,1,1
1285596239,비비스헤어,28,1,2
412456364,109헤어,1,2,1
37272262,캄스헤어,32,1,7
19707657,쟈끄데상쥬 이대점,13,1,7
36321554,천경숙헤어,1,1,4
13523769,라푼젤,8,1,6
37910437,헤어살롱 메르헨,1,1,8
20383592,가인헤어,1,1,1
1574814258,이우헤어,1,1,1
31469568,리타헤어,1,1,5
31293072,한's헤어,1,1,7
18229365,가인헤어2호점,1,1,1
1236661628,와이헤어라운지,1,1,1
36438460,헤어작업실,1,1,3
36630933,여유로움헤어,1,1,1
1485450960,하나헤어,1,1,1
13153083,비오헤어갤러리,1,1,1
13154914,헤어솔제,1,1,1
1201605117,SS1 HAIR,1,1,1
21202383,헤어메세3,1,1,4
11670910,젠헤어 이대점,1,1,5
32040202,하이디뉴욕,1,1,1
31371615,Good Hair,1,1,10
20928393,아미헤어,1,1,1
11696702,쎄시카헤어,1,1,1
1519481764,소나헤어,1,1,1
20677310,현지연헤어샵,1,1,1
36234333,김화영헤어샵,1,1,1
11570461,모세 미용실,1,1,1
35316724,유림헤어모드,1,1,1
20875541,봄헤어이대점,1,1,1
13153079,가위손미용실,1,1,2
1634770570,쉭시브미용그룹 이대점,1,1,1
31394223,로뎀헤어,1,1,1
1071794878,부산미용실,1,1,1
1397900716,가위손헤어샾,1,1,1
18773022,행복미용실,1,1,1
18772538,가고파미용실,1,1,1
1900205240,성은미용실,1,1,1
32049721,김연우헤어샵,1,1,1
18772815,나무두에헤어모드,1,1,1
18743794,김가영헤어,1,1,1
1057889451,재연미용실,1,1,1
36028641,친절한지니선생님,1,1,1
1614956801,미앤느헤어,1,1,1
1465552728,헤어빈,1,1,1
37065525,코난헤어,1,1,1
1208312814,프렌즈 헤어,1,1,1
1561717435,이지헤어,1,1,1
652234993,운학살롱,1,1,1
38412410,헤어드리밍,1,1,10
38509796,CBHL,6,1,2
38590880,LADINO,25,1,10
38533167,커팅포인트,1,1,1
38636380,마브로샵,1,1,6
38667533,리안헤어 대흥점,80,1,10
1138726041,홍수영헤어,1,1,1
38721139,아디움헤어,51,1,10
38781023,현헤어,67,1,10
32816770,더샾헤어 망원점,1,1,10
1870949889,캄스컬러 망원역점,41,1,2
1083058117,달콤헤어,81,1,10
1529892767,와이헤어,10,1,3
38591454,샵헤어,1,1,4
36470071,라벨르헤어,1,1,3
31607944,헤어샵오늘,1,1,9
1071253626,예뻐요그머리,17,1,5
35949394,풀잎헤어살롱,1,1,1
1298360966,살롱드헤어,14,1,1
1235342495,설렘헤어,1,1,1
1516845796,헤어426,1,1,1
33305784,구피샵 망원점,1,1,1
1147471370,살롱앤드,1,1,10
1212803211,모꼬지방,1,1,1
1621812281,헤어아카데미,1,1,1
1091795710,머리하는날,1,1,2
35555039,마이헤어,1,1,1
35735006,홍헤어,1,1,1
1684628915,파스칼헤어살롱,1,1,1
1738488046,머리연출,1,1,1
1477424006,써니헤어,1,1,1
18386878,개미미용실,1,1,1
1789715696,망원헤어살롱,1,1,1
326357593,손헤어갤러리 망원점,1,1,1
1920941156,지니미용실,1,1,1
1583024373,윤희 헤어,1,1,1
18797676,미시헤어샵,1,1,1
18795418,안성미용실,1,1,1
1224938340,샤론미용실,1,1,1
18352268,큐앤큐,1,1,1
1284248194,장지연헤어,1,1,1
18793800,연세미용타운,1,1,1
1810695762,이헤어,1,1,1
18387605,은경미용실,1,1,1
1880592718,블로비헤어 망원점,1,1,1
36324269,MY헤어살롱,1,1,1
20825081,빠리미용실,1,1,1
18793834,진미용실,1,1,1
32058088,빨간머리앤미용실,1,1,1
1908762392,김희정미용실,1,1,1
760780485,Amo hair,1,1,2
726800928,미스터 헤어,1,1,1
35125407,르메이헤어,1,1,1
521087644,다온헤어,1,1,1
892105169,플랜에이치 홍대점,205,1,11
178329911,스타일리스트헤어,1,1,1
44931519,시크릿헤어&노는네일살롱,7,1,10
32692782,박승철헤어스투디오 마포점,64,1,11
839207736,최가을헤어드레서 합정역점,1,1,5
198564376,박승철헤어스투디오 공덕역점,44,1,1
340220137,언커먼 헤어,1,1,2
854831798,모즈헤어 망원역점,39,1,2
1096975271,레미샵 홍대점,2,1,2
702774211,더크라운헤어 서교점,123,1,11
1746012806,빗과가위사이,1,1,1
1203627879,리츠앤라피네,24,3,3
249295828,헤어바이반룬하우트 망원역점,87,1,10
1130225680,이유정헤어살롱,1,1,1
1162580394,살롱드에꼬,32,1,10
1616430046,살롱엔제이,53,1,10
1762099308,폴인헤어,17,1,1
1662440206,스위치존헤어,24,1,8
1069710798,고운시절,8,1,13
1381608187,정하연헤어살롱,2,1,2
809568483,체인지 유 헤어살롱,1,1,1
1575094283,스펠라헤어,1,1,1
1746282474,5살롱,1,1,1
37257544,두리헤어샵,1,1,1
1826532565,헤어스테이션,8,1,1
1444814270,투텐맨즈헤어,1,1,1
31398033,헤어스타,1,1,1
1510974053,헤어끼,1,1,1
18771324,비포앤애프터,1,1,1
1162362056,제이헤어샵,1,1,1
11550550,유연수헤어샾,1,1,1
1950149246,탑헤어 마포점,1,1,1
1077282624,머리사랑,1,1,1
649134941,바른살롱,83,1,15
944203444,유니크바이,682,1,11
1288524319,토마토헤어,1,1,1
1559106195,엣지,1,1,1
350317321,헤어모니,1,1,1
36516389,아름다운작업장,91,1,15
20844757,오늘머리하는집미용실,1,1,1
635115429,윤헤어,1,1,1
814128312,신데렐라헤어,3,1,4
254784947,JK미용실,1,1,1
1961361127,보다헤어,3,1,1
36652065,LUCY&J헤어살롱,1,1,1
1817292233,숲속남성컷,1,1,1
109446791,BOO HAIR,1,1,1
1363791321,럭스헤어,1,1,1
945710564,마스터 핸드,1,1,1
1857133652,헤어유유,1,1,1
359974004,슬릭헤어살롱,1,1,5
20836790,무리헤어샵,1,1,1
169729576,415hairshop,1,1,1
197995254,헤어바이핑크밤,27,1,8
331581426,세븐에비뉴 합정점,97,1,11
804826552,앤아트헤어살롱,36,1,10
1521289387,로드앤미,8,1,10
723682558,상수동화,32,1,10
37820315,블룸 헤어,1,1,2
1368693895,예사붙임머리 홍대본점,1,1,1
1898005697,여우짓붙임머리 홍대점,1,1,5
1552658056,신승원컷앤컷 홍대점,77,1,10
31403355,헤어라운지,1,1,8
222169546,프롬에이 아현뉴타운점,298,1,11
1159893890,프롬에이 하이쌤,1,1,1
256545219,온리유헤어 슈에뜨점,1,1,10
1560420460,벨로헤어,1,1,10
1048115129,까르뜨헤어,23,1,8
1571970153,차홍룸 홍대점,1998,1,10
1813051426,다름헤어,26,1,10
1692033823,제나헤어,1,1,1
1415587053,헤일로 헤어샵,1,1,1
1383808113,이끼헤어,1,1,2
1181012099,낯꽃피다,1,1,10
1801634027,플랜에이치 연남22호점,31,1,6
1098490319,살롱드제니,8,1,5
1921357203,헤어바이엘,1,1,1
1853937565,Li스타일,1,1,1
1022889831,토브헤어,14,1,5
1180189607,베이바이허슬기 레몬점,39,1,10
1875407103,오롯이빛나는,58,1,12
13155191,루나헤어,1,1,1
1159263723,3H,1,1,7
1069854452,What is your colour,1,1,10
1181641308,준오헤어 홍대입구역점,96,1,10
21428518,오라헤어살롱,1,1,1
1824275799,브러쉬,1,1,1
1297374480,미담헤어,3,1,10
1848631922,아우라헤어 마포점,3,1,7
37561998,니우,37,1,8
1496973875,허니러플,1,1,1
18800822,임애수헤어라인,1,1,1
1682583107,더데이즈헤어,29,1,10
1060467182,터치바이미소,1,1,1
1855028990,앤헤어,1,1,1
1404313456,컷앤펌미용실,1,1,1
18386880,헤어필,1,1,1
1496871259,J헤어,1,1,1
1665018757,제이헤어,1,1,1
1086738206,헤어바비시대,1,1,1
1220092965,가빈헤어,1,1,1
1083409067,르보헤어,17,1,1
1660980571,힐끗헤어,8,1,7
1525478711,헤어사파리,1,1,2
1006758260,와우헤어,1,1,2
1542043814,도도헤어,1,1,1
1600417446,모나미헤어,9,1,4
1174634241,헤어헤어,1,1,1
