,store_id,store_id_only_num,store_name,booking,receipt,blog,total
2292,s660029722,660029722,APRON hair,1,1,4,6
2293,s1878809485,1878809485,나이스가이 DMC가재울점,1,1,4,6
2294,s1653247827,1653247827,성수살롱,1,1,4,6
2295,s1849897319,1849897319,레드썬,1,1,4,6
2296,s33869032,33869032,RROMANI,3,1,2,6
2297,s1910653402,1910653402,992헤어,1,1,4,6
2298,s1246014854,1246014854,영아쌀롱,4,1,1,6
2299,s1837382704,1837382704,정준헤어클럽,2,1,3,6
2300,s20234119,20234119,알레이 잠실점,1,1,4,6
2301,s1903533439,1903533439,살롱드브리에,4,1,1,6
2302,s1947975622,1947975622,오늘 헤어,4,1,1,6
2303,s38642518,38642518,리안헤어 개봉푸르지오점,3,1,1,5
2304,s1123885968,1123885968,아티자노헤어,3,1,1,5
2305,s802952359,802952359,아일리아헤어 창동점,1,1,3,5
2306,s37278168,37278168,준앤안티 고덕점,1,1,3,5
2307,s13592219,13592219,더에이,1,1,3,5
2308,s258013837,258013837,라이온헤어,1,1,3,5
2309,s32241271,32241271,오다헤어 명동점,1,1,3,5
2310,s36438460,36438460,헤어작업실,1,1,3,5
2311,s1128122344,1128122344,에크루헤어,1,1,3,5
2312,s1163111198,1163111198,누브아,1,1,3,5
2313,s888244277,888244277,더꾼헤어,1,1,3,5
2314,s12794932,12794932,버블스토리 NC백화점불광점,1,1,3,5
2315,s1315696965,1315696965,한나쌀롱,3,1,1,5
2316,s33299911,33299911,헤어아모르,1,1,3,5
2317,s1264362402,1264362402,블로우,1,1,3,5
2318,s1434113622,1434113622,영이샵헤어,1,1,3,5
2319,s35244066,35244066,자스민헤어살롱,1,1,3,5
2320,s34853671,34853671,W hair&make up,1,1,3,5
2321,s1279218542,1279218542,살롱드봄봄,1,1,3,5
2322,s37186484,37186484,리안헤어 경희대점,3,1,1,5
2323,s1202754853,1202754853,스위트벙커 발산4지점,1,1,3,5
2324,s37742112,37742112,살롱드공간,1,1,3,5
2325,s1332789572,1332789572,살롱드끌림,1,1,3,5
2326,s32821863,32821863,스타일제이헤어,1,1,3,5
2327,s38673745,38673745,더모스트,3,1,1,5
2328,s20838900,20838900,가와이헤어 쟁이No1,1,1,3,5
2329,s18341957,18341957,데이빗헤어살롱,1,1,3,5
2330,s1382032176,1382032176,열두달미장원,1,1,3,5
2331,s1609933553,1609933553,제이미헤어,3,1,1,5
2332,s34436850,34436850,오다헤어 광운대역점,3,1,1,5
2333,s1763625020,1763625020,토리헤어 발산점,1,3,1,5
2334,s1420533119,1420533119,엘리자베스헤어,1,1,3,5
2335,s1911396028,1911396028,라벨르헤어,2,1,2,5
2336,s32496464,32496464,사틴헤어 삼성역점,1,1,3,5
2337,s1090057132,1090057132,컬투헤어,3,1,1,5
2338,s1642117760,1642117760,하담헤어,1,1,3,5
2339,s1116676818,1116676818,안테나헤어 양재역점,1,1,3,5
2340,s18467381,18467381,헤어앤바이서은경,1,1,3,5
2341,s38327670,38327670,헤어리브레,1,1,3,5
2342,s36874243,36874243,스타일리스트,3,1,1,5
2343,s440948096,440948096,보니헤어,2,1,2,5
2344,s38300119,38300119,베르디헤어,1,1,3,5
2345,s13156650,13156650,인투헤어 1호점,1,1,3,5
2346,s35051955,35051955,W헤어,1,1,3,5
2347,s1287060154,1287060154,The 꾸미다,2,1,2,5
2348,s37638577,37638577,라움헤어,1,1,3,5
2349,s35727194,35727194,꿈결헤어,1,1,3,5
2350,s38337267,38337267,2M헤어,1,1,3,5
2351,s1257432319,1257432319,나눌헤어 목동점,1,3,1,5
2352,s34359560,34359560,셀라비헤어,1,1,3,5
2353,s1809606242,1809606242,HM Hair,1,1,3,5
2354,s12819742,12819742,마니아미용실,1,1,3,5
2355,s1563222749,1563222749,카일리헤어,3,1,1,5
2356,s1977344048,1977344048,미장원by연,3,1,1,5
2357,s36667741,36667741,조희미용실,3,1,1,5
2358,s1727356740,1727356740,오라헤어,1,1,3,5
2359,s1222846551,1222846551,에스엘 헤어,3,1,1,5
2360,s37615245,37615245,미자르헤어,1,1,3,5
2361,s1612223068,1612223068,살롱드제이,3,1,1,5
2362,s1218427419,1218427419,에스뷰티헤어살롱,3,1,1,5
2363,s34850174,34850174,보떼드소준,1,1,3,5
2364,s20994406,20994406,살롱 드 브로,1,1,3,5
2365,s1656483618,1656483618,휴스토리,1,1,3,5
2366,s36428345,36428345,이철헤어커커 중앙대후문점,1,1,3,5
2367,s31556012,31556012,미꼬헤어,1,1,3,5
2368,s1829885999,1829885999,페퍼민트헤어,1,1,3,5
2369,s1418353294,1418353294,헤어사냥꾼,1,1,3,5
2370,s37122733,37122733,지노헤어 노원역점,1,1,3,5
2371,s916279830,916279830,터치스비,1,1,3,5
2372,s37837993,37837993,루디아 미용실,1,1,3,5
2373,s1469809013,1469809013,아르떼헤어,3,1,1,5
2374,s38279801,38279801,헤어엠코드,1,1,3,5
2375,s355437875,355437875,유니코헤어 약수점,1,1,3,5
2376,s38641823,38641823,호야즈룸,1,1,3,5
2377,s33704448,33704448,김지연살롱에이 스타일바이,1,1,3,5
2378,s1575213420,1575213420,뷰티세라헤어,1,1,3,5
2379,s13355182,13355182,노주원헤어그라프,3,1,1,5
2380,s1381608187,1381608187,정하연헤어살롱,2,1,2,5
2381,s35452115,35452115,셰르헤어,3,1,1,5
2382,s35515899,35515899,ys헤어,1,1,3,5
2383,s1713716278,1713716278,끌리지헤어,1,1,3,5
2384,s11713770,11713770,다다헤어,1,1,3,5
2385,s1069011572,1069011572,네이처헤어 강일동점,3,1,1,5
2386,s1096975271,1096975271,레미샵 홍대점,2,1,2,5
2387,s34350376,34350376,가위놀이,1,1,3,5
2388,s37879391,37879391,리안헤어 가산점,3,1,1,5
2389,s1673055531,1673055531,미용헤어,2,1,2,5
2390,s1137117159,1137117159,나나랜드헤어,1,1,3,5
2391,s1657412333,1657412333,볼륨트리헤어,1,1,3,5
2392,s1252312797,1252312797,더하우스헤어,1,1,3,5
2393,s37495756,37495756,박숙경헤어살롱,3,1,1,5
2394,s1530257709,1530257709,에이치헤어샵,3,1,1,5
2395,s1476927483,1476927483,살롱모옹,1,1,3,5
2396,s1385935550,1385935550,Mood House,1,1,3,5
2397,s37082054,37082054,비엠헤어다이스 역삼2호점,3,1,1,5
2398,s1600983467,1600983467,756헤어,2,1,2,5
2399,s36470071,36470071,라벨르헤어,1,1,3,5
2400,s1968504756,1968504756,살롱오래오,1,1,3,5
2401,s38555843,38555843,토리헤어 노원역점,1,2,2,5
2402,s31378453,31378453,앨리스,1,1,3,5
2403,s1435974141,1435974141,여름살롱,1,1,3,5
2404,s1786168297,1786168297,으니샵,3,1,1,5
2405,s1874098567,1874098567,일리아바이영주 대치점,1,1,3,5
2406,s1688642404,1688642404,피다헤어  미용실,3,1,1,5
2407,s1043065769,1043065769,앤코헤어,3,1,1,5
2408,s1775785111,1775785111,바움헤어,2,1,2,5
2409,s1270808296,1270808296,하리다미장원,3,1,1,5
2410,s1278780823,1278780823,아름디헤어,3,1,1,5
2411,s1912696409,1912696409,착한미용실원투쓰리 건대점,1,2,2,5
2412,s21407110,21407110,MJ헤어,1,1,3,5
2413,s32183173,32183173,조국현뷰티스윗,1,1,3,5
2414,s37221586,37221586,린헤어,1,1,3,5
2415,s13459834,13459834,비단헤어,1,1,3,5
2416,s1715945037,1715945037,One's Salon,3,1,1,5
2417,s590885146,590885146,올리브헤어,3,1,1,5
2418,s20373003,20373003,미랑컬헤어 화곡2동점,1,1,3,5
2419,s1680059900,1680059900,훈 헤어아트,2,1,2,5
2420,s20924261,20924261,데자뷰헤어,1,1,3,5
2421,s1046254737,1046254737,리안헤어 서울역서부점,3,1,1,5
2422,s1307137097,1307137097,헤어아티스트M 본사,1,1,3,5
2423,s365328898,365328898,포인트헤어,1,1,3,5
2424,s1780549694,1780549694,에르아룸,3,1,1,5
2425,s1961361127,1961361127,보다헤어,3,1,1,5
2426,s1567973203,1567973203,W헤어동묘역점,3,1,1,5
2427,s34658788,34658788,더공감헤어 성내점,3,1,1,5
2428,s13457304,13457304,Lee헤어,1,1,3,5
2429,s38019526,38019526,0820미용실,1,1,3,5
2430,s18397835,18397835,예삐오 ABO BCVC BYHONG,1,1,3,5
2431,s1659898847,1659898847,수미살롱,1,1,3,5
2432,s1485298056,1485298056,지노헤어 구로디지털단지역점,3,1,1,5
2433,s1146280373,1146280373,지노헤어 오류점,1,1,3,5
2434,s35586030,35586030,카미유헤어,3,1,1,5
2435,s57863369,57863369,살롱드와이,1,1,3,5
2436,s37362276,37362276,핀다,1,1,3,5
2437,s35195105,35195105,리안헤어 창동어울림점,2,1,2,5
2438,s635870465,635870465,자비헤어,3,1,1,5
2439,s1528869261,1528869261,살롱드 그레이시티,1,1,3,5
2440,s1903747510,1903747510,iyyu,2,1,2,5
2441,s37033590,37033590,N5Hair,3,1,1,5
2442,s20867445,20867445,양스헤어,2,1,2,5
2443,s1773240297,1773240297,수리헤어살롱,2,1,2,5
2444,s658226374,658226374,my name is 영웅. 헤어&탈모,3,1,1,5
2445,s38767096,38767096,스타일리스트jy,3,1,1,5
2446,s1142150688,1142150688,더구름헤어살롱,3,1,1,5
2447,s33068431,33068431,키즈헤어타임,1,1,3,5
2448,s21888999,21888999,헤어작업실,1,1,3,5
2449,s36018893,36018893,비비엔느헤어,3,1,1,5
2450,s1561202959,1561202959,헤어바이602,1,3,1,5
2451,s584667177,584667177,더헤어 중랑점,1,1,3,5
2452,s36351269,36351269,라떼뜨헤어,1,1,3,5
2453,s1009973216,1009973216,비엠커트전문점,3,1,1,5
2454,s95154511,95154511,누벨르,2,1,2,5
2455,s1734489485,1734489485,나이스가이 공덕점,1,1,3,5
2456,s38488719,38488719,헤어빠,1,1,3,5
2457,s20119125,20119125,헤어드헤레나,1,1,3,5
2458,s37351029,37351029,W헤어,3,1,1,5
2459,s1948739766,1948739766,넘버원헤어살롱,1,1,3,5
2460,s77848624,77848624,어썸헤어,1,1,3,5
2461,s1580051469,1580051469,보빈헤어,2,1,2,5
2462,s32779303,32779303,꾸아퍼스트 무역현대점,1,1,3,5
2463,s38525674,38525674,드보르 이태원점,1,1,3,5
2464,s1804750013,1804750013,살롱드엘,1,1,3,5
2465,s13580137,13580137,디하문바이공주,3,1,1,5
2466,s38576418,38576418,사틴헤어 불광역점,2,1,2,5
2467,s295019385,295019385,포레스타스프링 위례점,3,1,1,5
2468,s1751620491,1751620491,De belle,1,1,3,5
2469,s1202936404,1202936404,디헤어,1,1,3,5
2470,s1530490875,1530490875,헤드마스터,1,1,3,5
2471,s1016407044,1016407044,재키즈 백스테이지,1,1,3,5
2472,s820275320,820275320,제인헤어,3,1,1,5
2473,s880595937,880595937,라이블리더뷰티헤어,1,1,3,5
2474,s36667595,36667595,강남순헤어,1,1,3,5
2475,s1999812929,1999812929,헤어디자인모습 두번째점,1,1,2,4
2476,s1809987514,1809987514,오버플로우헤어,1,1,2,4
2477,s1121179319,1121179319,은샵,1,1,2,4
2478,s1069634711,1069634711,정환헤어샵,1,1,2,4
2479,s1435315346,1435315346,봄날,1,1,2,4
2480,s18658560,18658560,선영아사랑해,1,1,2,4
2481,s1285752668,1285752668,리사뷰티살롱,1,2,1,4
2482,s38738620,38738620,리안헤어 신길썬프라자점,2,1,1,4
2483,s1537230900,1537230900,엠블랑헤어,2,1,1,4
2484,s1201076423,1201076423,헤어바이재희,1,1,2,4
2485,s1587337575,1587337575,반하다살롱,2,1,1,4
2486,s1200416150,1200416150,"이,순간헤어",1,1,2,4
2487,s1202818954,1202818954,아벨리아헤어,2,1,1,4
2488,s1133621774,1133621774,세종헤어 헬리오시티점,1,1,2,4
2489,s1695187210,1695187210,Tu es Belle,1,1,2,4
2490,s1744583122,1744583122,GTB Hair&Make up,1,1,2,4
2491,s1301286831,1301286831,덕앤클리퍼,1,1,2,4
2492,s1761173951,1761173951,슬레이하우스,1,1,2,4
2493,s1538630324,1538630324,헤어망고 독산점,2,1,1,4
2494,s20633072,20633072,아이비헤어살롱,1,1,2,4
2495,s13168392,13168392,크레이머 파리 헤어살롱 오페라,1,1,2,4
2496,s1205136662,1205136662,아델비스,1,1,2,4
2497,s20735401,20735401,마샬뷰티살롱명동본점,1,1,2,4
2498,s879228038,879228038,리오헤어3 길동점,2,1,1,4
2499,s13492724,13492724,본연애헤어 묵동점,1,1,2,4
2500,s1383808113,1383808113,이끼헤어,1,1,2,4
2501,s37658986,37658986,베니티앤코헤어살롱,1,1,2,4
2502,s13372471,13372471,박준뷰티랩 롯데송파점,1,2,1,4
2503,s31392501,31392501,마리앤두헤어,2,1,1,4
2504,s412502391,412502391,씨크헤어,2,1,1,4
2505,s1785282218,1785282218,쌀롱오브슬아,2,1,1,4
2506,s34482171,34482171,헤어헤리티지문래점,1,1,2,4
2507,s1877652512,1877652512,아일리스,1,1,2,4
2508,s38667865,38667865,박철헤어,1,1,2,4
2509,s1258674031,1258674031,이오엘헤어,1,1,2,4
2510,s1194138505,1194138505,The 공감 hair,1,1,2,4
2511,s21033877,21033877,세마헤어 홍대점,1,1,2,4
2512,s1176394521,1176394521,민경샵,2,1,1,4
2513,s519660320,519660320,미가헤어샵,1,1,2,4
2514,s36466158,36466158,마에스트로헤어수서역점,1,1,2,4
2515,s38328576,38328576,토리헤어 독산점,1,1,2,4
2516,s1413329403,1413329403,대니헤어,2,1,1,4
2517,s13395244,13395244,이훈헤어칼라 미아점,1,1,2,4
2518,s1903744975,1903744975,아르뉴헤어디자인,2,1,1,4
2519,s1346499865,1346499865,라즈모 랩,2,1,1,4
2520,s21638346,21638346,S TA HAIR,1,1,2,4
2521,s1584229627,1584229627,욜로헤어,1,1,2,4
2522,s37937194,37937194,이훈ALL30000 응암점,2,1,1,4
2523,s18185080,18185080,헤어뉴스 더 레드,1,1,2,4
2524,s1794964810,1794964810,엘샤코로,2,1,1,4
2525,s37057397,37057397,장폴헤어살롱,1,1,2,4
2526,s1681983732,1681983732,착한헤어감동,1,1,2,4
2527,s37587327,37587327,몬스터 헤어,2,1,1,4
2528,s75844037,75844037,로아나헤어,2,1,1,4
2529,s1988468819,1988468819,더137헤어,1,1,2,4
2530,s20916461,20916461,서상우헤어,1,1,2,4
2531,s81495489,81495489,1987헤어,1,1,2,4
2532,s31462428,31462428,시류,2,1,1,4
2533,s1262482281,1262482281,Salon de HARU,2,1,1,4
2534,s1057914853,1057914853,나만의미용실,2,1,1,4
2535,s37445299,37445299,아크미미용실,1,1,2,4
2536,s1699337590,1699337590,오늘도봄,2,1,1,4
2537,s1268092204,1268092204,헤어드그라,2,1,1,4
2538,s13372469,13372469,박준뷰티랩 신반포역점,2,1,1,4
2539,s1237378516,1237378516,베스띠헤어,1,1,2,4
2540,s807399484,807399484,리안헤어 신월7동점,1,1,2,4
2541,s20828050,20828050,히즈모 동부이촌점,1,2,1,4
2542,s845277454,845277454,Dr지은 두피탈모전문&헤어,2,1,1,4
2543,s241880155,241880155,슈가헤어 수유역점,1,1,2,4
2544,s37902797,37902797,헤어디자이너 이상,1,1,2,4
2545,s1974965997,1974965997,조이헤어,1,1,2,4
2546,s1288371703,1288371703,다옴헤어앤네일,1,1,2,4
2547,s1940681588,1940681588,예쁜나,1,1,2,4
2548,s1153136873,1153136873,아르스에이치,1,1,2,4
2549,s13132142,13132142,펑크샬롬,1,1,2,4
2550,s20888578,20888578,더함헤어,2,1,1,4
2551,s1889944920,1889944920,지노이만헤어,2,1,1,4
2552,s1172080467,1172080467,살롱존씨,2,1,1,4
2553,s38286957,38286957,BHJ 헤어스토리,1,1,2,4
2554,s1808488321,1808488321,더에이치제이 살롱,1,1,2,4
2555,s36666071,36666071,SODA HAIR,1,1,2,4
2556,s94458409,94458409,힐링헤어,1,1,2,4
2557,s1347095151,1347095151,월간헤어,1,1,2,4
2558,s1722140006,1722140006,루이스,2,1,1,4
2559,s515881059,515881059,K헤어살롱,2,1,1,4
2560,s1468395990,1468395990,헤어1번가,1,2,1,4
2561,s1000552286,1000552286,제이바비붙임머리,1,1,2,4
2562,s31777860,31777860,더레이디 서울본점,1,1,2,4
2563,s18206329,18206329,주주헤어 공릉본점,1,1,2,4
2564,s1311130625,1311130625,뷰티포스마일,1,1,2,4
2565,s1040161454,1040161454,꾸밈헤어,2,1,1,4
2566,s37203285,37203285,토리헤어 잠실레이크점,1,1,2,4
2567,s20300199,20300199,포레스타 반얀트리점,1,1,2,4
2568,s1091795710,1091795710,머리하는날,1,1,2,4
2569,s36303975,36303975,우정민헤어,2,1,1,4
2570,s36351286,36351286,We Hair,1,2,1,4
2571,s36178201,36178201,헤어멘토,2,1,1,4
2572,s1392689989,1392689989,살롱 드 장미,1,1,2,4
2573,s20907995,20907995,도미용실,1,2,1,4
2574,s1441100040,1441100040,MOON HAIR SALON,1,1,2,4
2575,s769165491,769165491,헤어스파,1,1,2,4
2576,s37936276,37936276,미정살롱,1,1,2,4
2577,s1186387386,1186387386,정하나헤어3호점,1,1,2,4
2578,s13150865,13150865,미안헤어,1,1,2,4
2579,s1718618926,1718618926,해아 에비뉴,1,1,2,4
2580,s1212443213,1212443213,연hair,2,1,1,4
2581,s1258210289,1258210289,브이헤어,2,1,1,4
2582,s1440463147,1440463147,크리헤어티브,2,1,1,4
2583,s36192451,36192451,차헤어샵,1,1,2,4
2584,s13534924,13534924,준호프로헤어,1,1,2,4
2585,s1914651220,1914651220,비비헤어,1,1,2,4
2586,s31592363,31592363,나풀,1,1,2,4
2587,s1696066223,1696066223,율쌀롱,1,1,2,4
2588,s1023554377,1023554377,리소헤어 고대점,1,1,2,4
2589,s36905715,36905715,샤샤wave,1,1,2,4
2590,s1112816028,1112816028,륀느헤어,1,1,2,4
2591,s472553980,472553980,슈비스타헤어,1,1,2,4
2592,s37253770,37253770,제미르시앙 헤어,1,1,2,4
2593,s11709824,11709824,이영미 헤어,1,1,2,4
2594,s32565655,32565655,제이앤헤어,1,1,2,4
2595,s1092511875,1092511875,탐스런헤어 압구정점,1,1,2,4
2596,s1270883142,1270883142,헤어바이감성,1,1,2,4
2597,s512074402,512074402,바닐랄라헤어 2호점,1,1,2,4
2598,s13153079,13153079,가위손미용실,1,1,2,4
2599,s1005799081,1005799081,지노헤어 숙대3호점,1,1,2,4
2600,s1237231963,1237231963,모노1208 HAIR,1,1,2,4
2601,s1134554376,1134554376,수 헤어,1,1,2,4
2602,s37373519,37373519,수람헤어,1,1,2,4
2603,s32872904,32872904,앤드 스토리,1,1,2,4
2604,s31401543,31401543,헤어살롱윤슬,2,1,1,4
2605,s41823966,41823966,친절한지균씨,2,1,1,4
2606,s248343559,248343559,h샵,2,1,1,4
2607,s13155081,13155081,이종원헤어콜렉션,1,1,2,4
2608,s38495007,38495007,헤어바이민,2,1,1,4
2609,s36684464,36684464,가빈헤어,1,1,2,4
2610,s1155919644,1155919644,헤어 룩스,2,1,1,4
2611,s33972145,33972145,아가페헤어,1,1,2,4
2612,s36091089,36091089,살롱160,1,1,2,4
2613,s1387499031,1387499031,바나나미용실,1,1,2,4
2614,s1011821824,1011821824,라우라헤어살롱,2,1,1,4
2615,s1953117005,1953117005,아담살롱,1,2,1,4
2616,s1437922140,1437922140,로디헤어,1,1,2,4
2617,s677906097,677906097,서경대 더뷰티샵 블랙,1,1,2,4
2618,s1322030031,1322030031,러버블헤어,1,1,2,4
2619,s37107662,37107662,크레이지wc,1,1,2,4
2620,s38753146,38753146,민 헤어,1,1,2,4
2621,s1525478711,1525478711,헤어사파리,1,1,2,4
2622,s1669936951,1669936951,9hair,2,1,1,4
2623,s1920306491,1920306491,오브앤디유,1,1,2,4
2624,s1607215118,1607215118,미용실입니다,2,1,1,4
2625,s1290557183,1290557183,회기살롱,1,1,2,4
2626,s1063207230,1063207230,샴푸스토리,2,1,1,4
2627,s1847848944,1847848944,헤어메디컬팀,1,1,2,4
2628,s80386611,80386611,오늘헤어,2,1,1,4
2629,s1532281033,1532281033,주주헤어,1,1,2,4
2630,s13399624,13399624,수인헤어,2,1,1,4
2631,s1228484808,1228484808,살롱드 헤어1983,1,1,2,4
2632,s37875731,37875731,온붙임머리,1,1,2,4
2633,s37385995,37385995,미소헤어,1,1,2,4
2634,s35136199,35136199,자이헤어,1,1,2,4
2635,s412456364,412456364,109헤어,1,2,1,4
2636,s1396611509,1396611509,감동헤어,2,1,1,4
2637,s110668297,110668297,단헤어팀,1,1,2,4
2638,s20852762,20852762,머리짱헤어샵,1,2,1,4
2639,s1210134087,1210134087,미니샵,1,2,1,4
2640,s1146979626,1146979626,헤어 푸르지오,1,1,2,4
2641,s1099892263,1099892263,인간미헤어,1,1,2,4
2642,s31055153,31055153,헤어by연,1,1,2,4
2643,s1591873820,1591873820,제이플붙임머리,1,1,2,4
2644,s21125387,21125387,By하루헤어 성산본점,1,1,2,4
2645,s859557468,859557468,Salon de S AURA,1,1,2,4
2646,s12954483,12954483,헤어에스,1,2,1,4
2647,s1239878934,1239878934,다연뷰티룸,2,1,1,4
2648,s34795802,34795802,벨라헤어,1,1,2,4
2649,s1247566089,1247566089,마마살롱,1,1,2,4
2650,s1739882972,1739882972,헤어스튜디오L,2,1,1,4
2651,s66119700,66119700,라엘리,1,1,2,4
2652,s20877189,20877189,조희헤어,1,1,2,4
2653,s1663777265,1663777265,아르테헤어,2,1,1,4
2654,s1139464027,1139464027,헤어코코,1,1,2,4
2655,s30976186,30976186,살롱프리즘,1,1,2,4
2656,s1809593337,1809593337,라크헤어,1,1,2,4
2657,s308573246,308573246,유니헤어공감,1,1,2,4
2658,s36170954,36170954,루시헤어,1,1,2,4
2659,s1359371429,1359371429,다미헤어,1,1,2,4
2660,s1130331912,1130331912,청담언니,2,1,1,4
2661,s1651983598,1651983598,헤어라고,1,1,2,4
2662,s20054648,20054648,주희헤어스케치,1,1,2,4
2663,s11833019,11833019,나건아헤어,1,1,2,4
2664,s1611880803,1611880803,루미넬로,2,1,1,4
2665,s1575210640,1575210640,아카헤어,1,1,2,4
2666,s1006758260,1006758260,와우헤어,1,1,2,4
2667,s37069925,37069925,헤어광,2,1,1,4
2668,s35788140,35788140,라온헤어,1,1,2,4
2669,s38257322,38257322,바바헤어 대치점,1,1,2,4
2670,s760780485,760780485,Amo hair,1,1,2,4
2671,s1676880406,1676880406,다원헤어SALON,2,1,1,4
2672,s1132999245,1132999245,하이살롱,1,1,2,4
2673,s1339132351,1339132351,이리데센트,2,1,1,4
2674,s37234316,37234316,초이헤어,1,1,2,4
2675,s1656819391,1656819391,혜민살롱,2,1,1,4
2676,s38486016,38486016,허벌팔레트 헤어살롱,1,1,2,4
2677,s1140979227,1140979227,2clore,1,1,2,4
2678,s37202888,37202888,사틴헤어 대치점,1,1,2,4
2679,s1917865107,1917865107,샵890헤어살롱,2,1,1,4
2680,s874050067,874050067,누보,1,1,2,4
2681,s36529410,36529410,슈가헤어 신정점,1,1,2,4
2682,s37648318,37648318,블랑드헤어,1,1,2,4
2683,s37204580,37204580,덕수미장원,1,1,2,4
2684,s1891468997,1891468997,제이엠스타헤어,2,1,1,4
2685,s439536786,439536786,엘헤어,1,1,2,4
2686,s1577646863,1577646863,나이스가이 마곡나루역점,1,1,2,4
2687,s36724598,36724598,메종드ic,1,1,2,4
2688,s1272098327,1272098327,늘봄헤어,2,1,1,4
2689,s1828869654,1828869654,청춘미장원,1,1,2,4
2690,s1235411105,1235411105,가희헤어,1,1,2,4
2691,s35125623,35125623,에이투,1,1,2,4
2692,s1748655261,1748655261,더트레스샵,1,1,2,4
2693,s38265198,38265198,리안헤어 위례신도시점,1,1,2,4
2694,s340220137,340220137,언커먼 헤어,1,1,2,4
2695,s1139391011,1139391011,이혁헤어아뜰리에,1,1,2,4
2696,s32610506,32610506,2H헤어,1,1,2,4
2697,s316248484,316248484,이훈ALL30000 이수점,2,1,1,4
2698,s36782182,36782182,조아hair,1,1,2,4
2699,s1323240670,1323240670,피어난헤어,1,1,2,4
2700,s1628517823,1628517823,바바헤어미아점,1,1,2,4
2701,s21856500,21856500,한스헤어 성신여대점,1,1,2,4
2702,s1808967027,1808967027,B HAIR SHOP,1,1,2,4
2703,s1031744868,1031744868,리베르슈에뜨,2,1,1,4
2704,s34079591,34079591,에덴헤어,1,1,2,4
2705,s33068484,33068484,루시헤어,1,1,2,4
2706,s1877875494,1877875494,민헤어,1,1,2,4
2707,s1439350620,1439350620,ZOOT미용실,1,1,2,4
2708,s675438206,675438206,더아트헤어,2,1,1,4
2709,s37402576,37402576,한비헤어,1,1,2,4
2710,s1575858178,1575858178,라이프헤어,2,1,1,4
2711,s1009308710,1009308710,하만살롱,1,1,2,4
2712,s1655198684,1655198684,헤어리베,2,1,1,4
2713,s37531879,37531879,루시르헤어,2,1,1,4
2714,s516638492,516638492,이훈ALL30000 구로디지털본점,1,2,1,4
2715,s20822092,20822092,까까머리방,1,1,2,4
2716,s33292430,33292430,H STYLE헤어살롱 오목교점,2,1,1,4
2717,s36046494,36046494,까사델헤어,1,1,2,4
2718,s1524955179,1524955179,이문원헤어랩,1,1,2,4
2719,s1801253768,1801253768,촉촉헤어,1,1,2,4
2720,s34345058,34345058,블레스바버샵,1,1,2,4
2721,s38289486,38289486,시너지헤어,1,1,2,4
2722,s37820315,37820315,블룸 헤어,1,1,2,4
2723,s20618124,20618124,자이헤어,1,1,2,4
2724,s35142793,35142793,빛나헤어아트,2,1,1,4
2725,s38696036,38696036,라보떼헤어,1,1,2,4
2726,s18236026,18236026,이정애헤어뷰티펌,1,1,1,3
2727,s1170267555,1170267555,허쌤헤어스튜디오,1,1,1,3
2728,s19449171,19449171,세븐,1,1,1,3
2729,s18887780,18887780,대우미용실,1,1,1,3
2730,s18222720,18222720,드림헤어,1,1,1,3
2731,s18889528,18889528,리나미용실,1,1,1,3
2732,s1722072650,1722072650,이레미용실,1,1,1,3
2733,s1564566238,1564566238,오테르,1,1,1,3
2734,s18556583,18556583,머리삔&드림라인미용학원,1,1,1,3
2735,s20862013,20862013,헤어토크,1,1,1,3
2736,s1111757517,1111757517,쵸이스미용실,1,1,1,3
2737,s1559433320,1559433320,크로스헤어,1,1,1,3
2738,s18862440,18862440,이성민헤어샵,1,1,1,3
2739,s1195017779,1195017779,필헤어,1,1,1,3
2740,s37322733,37322733,앙포레모리노헤어 신천점,1,1,1,3
2741,s1965280310,1965280310,루밍헤어,1,1,1,3
2742,s21849358,21849358,헤어모드,1,1,1,3
2743,s18924101,18924101,준헤어라인,1,1,1,3
2744,s11568331,11568331,도도헤어보그,1,1,1,3
2745,s1100804901,1100804901,미가미장미용실,1,1,1,3
2746,s1724636231,1724636231,강희헤어클럽,1,1,1,3
2747,s20827876,20827876,김민정헤어갤러리,1,1,1,3
2748,s20862674,20862674,장헤어존,1,1,1,3
2749,s37525729,37525729,102헤어,1,1,1,3
2750,s57634710,57634710,착한머리,1,1,1,3
2751,s691044566,691044566,머리하는날,1,1,1,3
2752,s13151160,13151160,지노송헤어,1,1,1,3
2753,s1767976019,1767976019,준헤어스케치,1,1,1,3
2754,s1710580295,1710580295,아지트미용실,1,1,1,3
2755,s20637278,20637278,마리헤어,1,1,1,3
2756,s37430155,37430155,보떼헤어,1,1,1,3
2757,s1851916503,1851916503,퍼플헤어,1,1,1,3
2758,s1798120921,1798120921,리브가미용실,1,1,1,3
2759,s20832044,20832044,더스타일헤어존,1,1,1,3
2760,s21362078,21362078,본연애헤어 신내점,1,1,1,3
2761,s20834696,20834696,지노헤어클럽,1,1,1,3
2762,s1817543836,1817543836,채경헤어,1,1,1,3
2763,s19882692,19882692,준헤어,1,1,1,3
2764,s1247561111,1247561111,시크헤어,1,1,1,3
2765,s1237665649,1237665649,강헤어,1,1,1,3
2766,s1359158599,1359158599,최연재미용실,1,1,1,3
2767,s20856445,20856445,박성덕헤어샵마천본점,1,1,1,3
